rule_id,API_norm_MF,S_t_MF,SMI_t_MF,Pt_MF,delta_WL_t_MF,rule_output_constant
1869,2,4,4,3,4,[0.22089647 0.1540571  0.12398816 0.23509371 0.2921873  0.32048148]
1870,2,4,4,4,0,[0.13868816 0.04951047 0.12752861 0.25840136 0.12689851 0.2244514 ]
1871,2,4,4,4,1,[0.7938654  0.16458915 0.02535746 0.16648127 0.34956047 0.42861444]
1872,2,4,4,4,2,[-0.06949358 -0.08704025 -0.01577068  0.3247523   0.5259832  -0.07713164]
1873,2,4,4,4,3,[ 0.1561916   0.084291    0.19533968  0.24178118 -0.33063066  0.21125306]
1874,2,4,4,4,4,[0.13614297 0.1830405  0.08739484 0.2535314  0.3512705  0.31657305]
1875,3,0,0,0,0,[ 0.12159526 -0.03172576  0.22585525  0.22300503 -0.0009632   0.02660152]
1876,3,0,0,0,1,[0.68892825 0.33539847 0.17527315 0.1715584  0.38029912 0.42078644]
1877,3,0,0,0,2,[ 0.04568578 -0.0541479   0.10122412  0.36498797  0.38100806 -0.22018836]
1878,3,0,0,0,3,[ 0.12495172 -0.03912735  0.33597016  0.14621472 -0.33787772  0.15919358]
1879,3,0,0,0,4,[0.17369878 0.1699944  0.17314632 0.26452687 0.24633059 0.18148664]
1880,3,0,0,1,0,[-0.76746374 -1.3166499   0.35449734  0.26264164 -0.23305033 -1.0754377 ]
1881,3,0,0,1,1,[ 0.11359961 -0.7347639   0.5780702   0.23925246  0.597656    0.09965876]
1882,3,0,0,1,2,[-1.3925999  -2.2371538   0.1472579   0.39424917  0.38431484 -2.35006   ]
1883,3,0,0,1,3,[-0.31393695 -0.59153366  0.40972888  0.18225248 -0.9470579  -0.37592876]
1884,3,0,0,1,4,[-0.6935125  -1.0344657   0.27841184  0.29213822  0.22300862 -0.867181  ]
1885,3,0,0,2,0,[-0.29509166 -0.61416286  0.24322143  0.2450442  -0.1129449  -0.47696   ]
1886,3,0,0,2,1,[ 0.3274166  -0.21668547  0.3379448   0.23174697  0.41895625  0.22269884]
1887,3,0,0,2,2,[-0.616964   -1.0366895   0.09863365  0.3555303   0.31586984 -1.146542  ]
1888,3,0,0,2,3,[-0.08310517 -0.28823778  0.30837053  0.17448227 -0.5701869  -0.11661579]
1889,3,0,0,2,4,[-0.24806911 -0.40877753  0.18918812  0.2644476   0.18962051 -0.32329756]
1890,3,0,0,3,0,[-0.09650228 -0.39887393  0.29937157  0.31273407 -0.07387893 -0.2816091 ]
1891,3,0,0,3,1,[0.6799161  0.09261975 0.32137948 0.26255003 0.51805615 0.41708115]
1892,3,0,0,3,2,[-0.35607865 -0.677636    0.12014814  0.4751907   0.45731735 -0.87238693]
1893,3,0,0,3,3,[ 0.04375289 -0.19837803  0.41868326  0.22013873 -0.59029174  0.03879398]
1894,3,0,0,3,4,[-0.03514113 -0.13301028  0.22996983  0.3497822   0.28547493 -0.07974046]
1895,3,0,0,4,0,[-0.22851849 -0.5248275   0.38360038  0.49843475 -0.10082744 -0.3914659 ]
1896,3,0,0,4,1,[0.8283743  0.13963334 0.4722323  0.44398946 0.76340544 0.66847444]
1897,3,0,0,4,2,[-0.6872334  -0.9688451   0.12005938  0.6996243   0.65430266 -1.2840948 ]
1898,3,0,0,4,3,[ 0.05687147 -0.19741711  0.53967637  0.37777978 -0.84654194  0.07384771]
1899,3,0,0,4,4,[-0.16821556 -0.17571421  0.2922213   0.5213268   0.4035062  -0.12629592]
1900,3,0,1,0,0,[0.20114037 0.02086781 0.20506018 0.20605291 0.07859573 0.10364474]
1901,3,0,1,0,1,[0.766843   0.3438061  0.12168089 0.1104873  0.42301598 0.42031422]
1902,3,0,1,0,2,[ 0.09437048 -0.01839953  0.04042804  0.3164181   0.42981142 -0.19115391]
1903,3,0,1,0,3,[ 0.22628827  0.03635331  0.35638615  0.16907494 -0.23891173  0.29027185]
1904,3,0,1,0,4,[0.2231184  0.19444683 0.13953015 0.23663254 0.29417044 0.21170467]
1905,3,0,1,1,0,[-0.6085916  -1.1980588   0.4260587   0.24053381 -0.06292833 -0.7609345 ]
1906,3,0,1,1,1,[ 0.31721374 -0.6948259   0.6938264   0.1838851   0.74795824  0.4150304 ]
1907,3,0,1,1,2,[-1.2456872  -2.0903687   0.19227785  0.3393519   0.5309544  -1.9944965 ]
1908,3,0,1,1,3,[-0.17071258 -0.47932887  0.4779489   0.19796294 -0.7842474  -0.12152244]
1909,3,0,1,1,4,[-0.57429975 -0.9519791   0.3260379   0.26046178  0.34407508 -0.6227438 ]
1910,3,0,1,2,0,[-0.19187748 -0.54462975  0.26934195  0.23428492 -0.00435231 -0.30531377]
1911,3,0,1,2,1,[ 0.4544016  -0.19960701  0.37476417  0.19544199  0.50700384  0.37054414]
1912,3,0,1,2,2,[-0.5308639  -0.96206033  0.09659301  0.31973836  0.40217257 -0.9766823 ]
1913,3,0,1,2,3,[ 0.02002372 -0.21212313  0.3488137   0.19254963 -0.45871195  0.04856603]
1914,3,0,1,2,4,[-0.1740472  -0.3657488   0.19912454  0.24518615  0.26399356 -0.20139079]
1915,3,0,1,3,0,[ 0.02151003 -0.32244432  0.29992244  0.29383355  0.04761027 -0.1252317 ]
1916,3,0,1,3,1,[0.81277734 0.10537568 0.3059072  0.19830829 0.6014649  0.5053255 ]
1917,3,0,1,3,2,[-0.27009916 -0.6103853   0.07473008  0.41929364  0.5435122  -0.7516946 ]
1918,3,0,1,3,3,[ 0.17645696 -0.1013422   0.45740548  0.24600194 -0.45373353  0.22957285]
1919,3,0,1,3,4,[ 0.04422934 -0.09213091  0.21156515  0.31838274  0.3639731   0.01363398]
1920,3,0,1,4,0,[-0.09051994 -0.4361364   0.38223448  0.46060273  0.0621415  -0.18750134]
1921,3,0,1,4,1,[0.99405813 0.14148456 0.46274427 0.3578626  0.88206863 0.80114764]
1922,3,0,1,4,2,[-0.5947016  -0.8921174   0.05198444  0.61461264  0.76949453 -1.1295483 ]
1923,3,0,1,4,3,[ 0.21462998 -0.08143328  0.5902961   0.3950093  -0.668131    0.318875  ]
1924,3,0,1,4,4,[-0.07866918 -0.13278338  0.26429543  0.47076777  0.50895923 -0.00651885]
1925,3,0,2,0,0,[0.5589368  0.308012   0.36156526 0.41933954 0.31648424 0.5262658 ]
1926,3,0,2,0,1,[1.399039   0.75251925 0.25895497 0.30759504 0.80908656 0.96268874]
1927,3,0,2,0,2,[0.44047365 0.28144082 0.11039663 0.571024   0.7846215  0.13306458]
1928,3,0,2,0,3,[ 0.53368247  0.29671088  0.5850371   0.3603408  -0.12897637  0.76032287]
1929,3,0,2,0,4,[0.54984117 0.50254154 0.2516966  0.43754974 0.5713825  0.60751116]
1930,3,0,2,1,0,[-0.53459585 -1.2636863   0.5055476   0.45157704  0.10983826 -0.7088994 ]
1931,3,0,2,1,1,[ 0.8111117  -0.61920995  0.82607037  0.40094465  1.2101533   0.7926006 ]
1932,3,0,2,1,2,[-1.3559211  -2.4065647   0.08851963  0.5906247   0.8895756  -2.384817  ]
1933,3,0,2,1,3,[-0.03426472 -0.34342647  0.6740415   0.3768632  -0.8749762   0.17762917]
1934,3,0,2,1,4,[-0.5211244  -0.9772313   0.35367343  0.46038193  0.6220086  -0.5857143 ]
1935,3,0,2,2,0,[-0.02540674 -0.4812126   0.36525753  0.42714128  0.15678488 -0.13019079]
1936,3,0,2,2,1,[ 0.92159957 -0.03041027  0.49636894  0.3966235   0.8616691   0.75021034]
1937,3,0,2,2,2,[-0.45501512 -1.0089353   0.07695732  0.5473106   0.6939491  -1.0392033 ]
1938,3,0,2,2,3,[ 0.19468227 -0.06574039  0.5209922   0.35699996 -0.47030127  0.3477239 ]
1939,3,0,2,2,4,[-0.02927251 -0.27359477  0.25542778  0.4256382   0.4900603  -0.04054349]
1940,3,0,2,3,0,[ 0.3702393  -0.08904398  0.46476832  0.5609123   0.30812463  0.26869616]
1941,3,0,2,3,1,[1.5379897  0.48353747 0.4740243  0.4575297  1.0841774  1.1064187 ]
1942,3,0,2,3,2,[ 0.01210007 -0.43804765  0.10724219  0.7352837   0.966375   -0.5752826 ]
1943,3,0,2,3,3,[ 0.49654135  0.16715008  0.7193919   0.48118916 -0.3895969   0.73436594]
1944,3,0,2,3,4,[0.35753718 0.17417125 0.32166556 0.56856346 0.6929566  0.38123798]
1945,3,0,2,4,0,[ 0.31130046 -0.13747182  0.58162016  0.82559335  0.39522305  0.3129368 ]
1946,3,0,2,4,1,[1.9172422  0.6317658  0.69939405 0.7319675  1.5463704  1.6419295 ]
1947,3,0,2,4,2,[-0.3152999  -0.69794595  0.06374483  1.0456778   1.337293   -0.9494439 ]
1948,3,0,2,4,3,[ 0.59876895  0.28079787  0.9141803   0.70721465 -0.6280888   0.9616762 ]
1949,3,0,2,4,4,[0.27714637 0.21260984 0.39416736 0.81093574 0.9470788  0.4657057 ]
1950,3,0,3,0,0,[0.6441866  0.43688002 0.43830392 0.49919623 0.35857284 0.69674957]
1951,3,0,3,0,1,[1.4767878  0.8984407  0.38461134 0.4528813  0.8699005  1.1869216 ]
1952,3,0,3,0,2,[0.5930182  0.446355   0.24780115 0.676845   0.82925    0.40654486]
1953,3,0,3,0,3,[ 0.5576827   0.38637456  0.6025805   0.39713806 -0.08341835  0.8393551 ]
1954,3,0,3,0,4,[0.6410599  0.6178454  0.3365075  0.512888   0.60510474 0.7786342 ]
1955,3,0,3,1,0,[-0.43338287 -1.0741347   0.42918834  0.51644945  0.06712731 -0.7177643 ]
1956,3,0,3,1,1,[ 0.8289515  -0.43289807  0.65987515  0.51331556  1.1032853   0.60769063]
1957,3,0,3,1,2,[-1.1390423  -2.1376667   0.05432554  0.68382627  0.8157658  -2.283438  ]
1958,3,0,3,1,3,[-0.01516349 -0.2246515   0.6136502   0.40103444 -0.84035426  0.16948982]
1959,3,0,3,1,4,[-0.40249276 -0.800337    0.30288774  0.52375615  0.57092893 -0.5700069 ]
1960,3,0,3,2,0,[ 0.03932183 -0.3525589   0.3505652   0.46720192  0.1425124  -0.08988353]
1961,3,0,3,2,1,[0.93682766 0.10078239 0.4516842  0.47104004 0.8188434  0.7165081 ]
1962,3,0,3,2,2,[-0.31216294 -0.8310801   0.10545624  0.60746616  0.66560405 -0.90936875]
1963,3,0,3,2,3,[ 0.2012079   0.01689974  0.4920783   0.36818832 -0.4455502   0.3570049 ]
1964,3,0,3,2,4,[ 0.04780865 -0.15482976  0.25706398  0.46557721  0.47026634  0.0144549 ]
1965,3,0,3,3,0,[0.46535954 0.07809255 0.5071659  0.6357934  0.32521844 0.40606195]
1966,3,0,3,3,1,[1.5939045  0.6634448  0.5296712  0.59560716 1.0946208  1.2303745 ]
1967,3,0,3,3,2,[ 0.20250422 -0.21530923  0.21917254  0.8397115   0.97617304 -0.31050044]
1968,3,0,3,3,3,[ 0.51390916  0.27859983  0.71190906  0.5102581  -0.3449823   0.7900448 ]
1969,3,0,3,3,4,[0.4651752  0.326189   0.380236   0.640796   0.70124865 0.5292102 ]
1970,3,0,3,4,0,[0.47503662 0.09376346 0.6396892  0.9387168  0.41247937 0.49923632]
1971,3,0,3,4,1,[2.0278268  0.8795072  0.75468475 0.92510676 1.5421855  1.7764056 ]
1972,3,0,3,4,2,[-0.00405013 -0.38492984  0.22469151  1.2014341   1.3432844  -0.57503605]
1973,3,0,3,4,3,[ 0.63871664  0.43045112  0.9028253   0.7564439  -0.5674635   1.0336809 ]
1974,3,0,3,4,4,[0.45825273 0.4248736  0.47637448 0.9195123  0.9527935  0.67045677]
1975,3,0,4,0,0,[0.42449272 0.18570343 0.2595027  0.29785514 0.23881185 0.34116668]
1976,3,0,4,0,1,[1.126854   0.5408027  0.13549404 0.16272981 0.6306818  0.6582352 ]
1977,3,0,4,0,2,[ 0.29012755  0.13950686  0.02279114  0.40848407  0.62913746 -0.04062482]
1978,3,0,4,0,3,[ 0.44049543  0.2052302   0.47861472  0.27653962 -0.12923889  0.59493077]
1979,3,0,4,0,4,[0.41245893 0.3538313  0.16415651 0.31594843 0.4558578  0.40825725]
1980,3,0,4,1,0,[-0.48226747 -1.1793016   0.49809137  0.32943046  0.11828978 -0.5712129 ]
1981,3,0,4,1,1,[ 0.68509537 -0.654657    0.80830735  0.25194618  1.0592573   0.7598138 ]
1982,3,0,4,1,2,[-1.225286   -2.18819     0.1514294   0.42731836  0.7911886  -2.0159898 ]
1983,3,0,4,1,3,[-0.01769658 -0.35554534  0.61246496  0.29592186 -0.73985434  0.16869406]
1984,3,0,4,1,4,[-0.48311675 -0.9334865   0.35745853  0.3381197   0.54993063 -0.48257986]
1985,3,0,4,2,0,[-0.04965925 -0.48361427  0.32456055  0.3223298   0.1363571  -0.13215555]
1986,3,0,4,2,1,[ 0.7641707  -0.11875844  0.44067872  0.26947874  0.72960323  0.62397605]
1987,3,0,4,2,2,[-0.44837853 -0.9579749   0.07290181  0.4091559   0.5946499  -0.9333472 ]
1988,3,0,4,2,3,[ 0.16938144 -0.10067546  0.456069    0.28542602 -0.4024453   0.28955743]
1989,3,0,4,2,4,[-0.06090689 -0.3053998   0.2245876   0.3219013   0.41753182 -0.06523407]
1990,3,0,4,3,0,[ 0.2629618  -0.17462136  0.36978838  0.41198373  0.24338536  0.14137685]
1991,3,0,4,3,1,[1.2537327  0.28493115 0.3547414  0.2803275  0.88088304 0.8211704 ]
1992,3,0,4,3,2,[-0.08591578 -0.5037928   0.04489253  0.5381923   0.7985871  -0.6275874 ]
1993,3,0,4,3,3,[ 0.41626638  0.0820562   0.6068311   0.37792596 -0.3458024   0.5857609 ]
1994,3,0,4,3,4,[0.2440151  0.05199643 0.24254194 0.42071235 0.5692943  0.22957417]
1995,3,0,4,4,0,[ 0.1864088  -0.25411677  0.463087    0.61452425  0.31644514  0.15181667]
1996,3,0,4,4,1,[1.5514674  0.36387816 0.5398958  0.48105302 1.269571   1.2507466 ]
1997,3,0,4,4,2,[-0.41360828 -0.7769798  -0.00952041  0.7711625   1.1116035  -0.99769235]
1998,3,0,4,4,3,[ 0.5006804   0.15688664  0.77583814  0.55942786 -0.5495055   0.7727323 ]
1999,3,0,4,4,4,[0.14512126 0.0466714  0.29421374 0.6048454  0.7827807  0.26837125]
2000,3,1,0,0,0,[ 0.107285   -0.03176779  0.11109964  0.12242546  0.0116803  -0.02364997]
2001,3,1,0,0,1,[0.4746263  0.17677957 0.03935849 0.04106702 0.22656001 0.14608099]
2002,3,1,0,0,2,[ 0.02429989 -0.06943657 -0.00571943  0.18825693  0.24212848 -0.24832901]
2003,3,1,0,0,3,[ 0.13349736 -0.01671487  0.22009315  0.10955678 -0.20113513  0.12328083]
2004,3,1,0,0,4,[0.12204669 0.08639135 0.0690558  0.14175019 0.16023546 0.05376064]
2005,3,1,0,1,0,[-0.46733996 -0.8385337   0.21821028  0.14712729 -0.11678445 -0.66138005]
2006,3,1,0,1,1,[ 0.14673354 -0.47428188  0.36747926  0.0958593   0.41439024  0.0936557 ]
2007,3,1,0,1,2,[-0.90922254 -1.4404486   0.04854829  0.20857437  0.28130272 -1.5259613 ]
2008,3,1,0,1,3,[-0.16782476 -0.3794556   0.2675662   0.12575576 -0.61558497 -0.22243421]
2009,3,1,0,1,4,[-0.43889114 -0.66994864  0.15796828  0.16020234  0.16820775 -0.5547981 ]
2010,3,1,0,2,0,[-0.16462635 -0.39682987  0.14138992  0.14640397 -0.05229041 -0.306096  ]
2011,3,1,0,2,1,[ 0.26251537 -0.15516546  0.19328423  0.10917846  0.27947074  0.11770748]
2012,3,1,0,2,2,[-0.40180206 -0.6815392   0.01805054  0.19914745  0.21886179 -0.78142375]
2013,3,1,0,2,3,[-0.01787698 -0.18386531  0.20295888  0.12510101 -0.36460495 -0.05871107]
2014,3,1,0,2,4,[-0.15001708 -0.27456126  0.09814657  0.15314709  0.13479279 -0.22799912]
2015,3,1,0,3,0,[-0.02691463 -0.2674617   0.15846887  0.17910488 -0.02765632 -0.21201263]
2016,3,1,0,3,1,[0.49155656 0.02036073 0.1396537  0.09577094 0.3254478  0.16243973]
2017,3,1,0,3,2,[-0.23623537 -0.47111553 -0.00153778  0.25472063  0.30050972 -0.6661214 ]
2018,3,1,0,3,3,[ 0.08608022 -0.12245528  0.27432236  0.15958656 -0.36853683  0.04705619]
2019,3,1,0,3,4,[-0.00994739 -0.1103232   0.10294515  0.19445738  0.19176786 -0.11009376]
2020,3,1,0,4,0,[-0.12454854 -0.36053988  0.19497135  0.28284022 -0.04722145 -0.30595228]
2021,3,1,0,4,1,[0.58984506 0.03575015 0.21968125 0.19276343 0.4796996  0.2993314 ]
2022,3,1,0,4,2,[-0.47805548 -0.67676914 -0.03644179  0.37786645  0.4234702  -0.97809523]
2023,3,1,0,4,3,[ 0.08748833 -0.13392045  0.34496456  0.25137728 -0.5473328   0.05192819]
2024,3,1,0,4,4,[-0.11161948 -0.15250376  0.1223174   0.28974795  0.2644237  -0.16948828]
2025,3,1,1,0,0,[ 0.15442276 -0.00653279  0.08777429  0.10597733  0.06146671  0.01071174]
2026,3,1,1,0,1,[ 0.5219035   0.16988623 -0.01262567 -0.01088917  0.24954352  0.12007913]
2027,3,1,1,0,2,[ 0.04417603 -0.05910591 -0.06273317  0.14831246  0.2711547  -0.25742903]
2028,3,1,1,0,3,[ 0.2018048   0.02848834  0.232352    0.12392277 -0.13769615  0.20666006]
2029,3,1,1,0,4,[0.14808522 0.09382839 0.03623927 0.11803564 0.18956271 0.05631019]
2030,3,1,1,1,0,[-0.37389505 -0.77936244  0.26314548  0.12789027 -0.00417652 -0.4662428 ]
2031,3,1,1,1,1,[ 0.27699006 -0.46982732  0.4436252   0.04986141  0.51682425  0.29470727]
2032,3,1,1,1,2,[-0.8359898  -1.3715392   0.06878022  0.16482286  0.38054064 -1.3191279 ]
2033,3,1,1,1,3,[-0.07451024 -0.31508762  0.31471968  0.1358653  -0.5121955  -0.05632658]
2034,3,1,1,1,4,[-0.3734388  -0.633472    0.18494508  0.13443498  0.24954054 -0.40807763]
2035,3,1,1,2,0,[-0.10311813 -0.3629539   0.15423942  0.13654119  0.01902052 -0.2038264 ]
2036,3,1,1,2,1,[ 0.34407687 -0.15815149  0.2119516   0.0787539   0.33804217  0.20414892]
2037,3,1,1,2,2,[-0.35987732 -0.64973336  0.00611458  0.17063959  0.2763003  -0.69194245]
2038,3,1,1,2,3,[ 0.05070287 -0.13957413  0.23050131  0.13754062 -0.2932223   0.04909896]
2039,3,1,1,2,4,[-0.10918617 -0.2574105   0.09884746  0.13740245  0.18412703 -0.1600778 ]
2040,3,1,1,3,0,[ 0.04316433 -0.23106557  0.1491804   0.16136858  0.05040455 -0.12730162]
2041,3,1,1,3,1,[0.57506627 0.01121546 0.11406915 0.0414081  0.37715048 0.19566438]
2042,3,1,1,3,2,[-0.19733101 -0.4468234  -0.05023546  0.20940942  0.3554485  -0.62055004]
2043,3,1,1,3,3,[ 0.17506638 -0.06524977  0.29948157  0.17657281 -0.28104702  0.17006204]
2044,3,1,1,3,4,[ 0.0328683  -0.09639664  0.07950868  0.16824603  0.24215192 -0.0685817 ]
2045,3,1,1,4,0,[-0.04796963 -0.32183707  0.17989106  0.25041354  0.0573037  -0.19777884]
2046,3,1,1,4,1,[0.69007266 0.01266636 0.19330606 0.12089209 0.55456835 0.35491467]
2047,3,1,1,4,2,[-0.44674754 -0.6547231  -0.10879437  0.31011125  0.4969075  -0.925148  ]
2048,3,1,1,4,3,[ 0.19117112 -0.0669316   0.37714547  0.26185754 -0.4339233   0.20884116]
2049,3,1,1,4,4,[-0.0693181  -0.14271443  0.08739194  0.24870044  0.33204007 -0.11925916]
2050,3,1,2,0,0,[0.4061989  0.17072827 0.1829914  0.24163388 0.2251748  0.27525756]
2051,3,1,2,0,1,[0.9575095  0.41449124 0.05682138 0.09308819 0.49978584 0.4299668 ]
2052,3,1,2,0,2,[ 0.2728957   0.11479396 -0.04047916  0.29993668  0.50494415 -0.08838125]
2053,3,1,2,0,3,[ 0.4298831   0.19825184  0.38959518  0.2610366  -0.05725385  0.5291404 ]
2054,3,1,2,0,4,[0.3705962  0.2801545  0.09774894 0.24147515 0.37406236 0.29216096]
2055,3,1,2,1,0,[-0.32010072 -0.8293404   0.30808014  0.263428    0.11864533 -0.4296413 ]
2056,3,1,2,1,1,[ 0.63043445 -0.42835274  0.5284602   0.17529091  0.83224237  0.5496985 ]
2057,3,1,2,1,2,[-0.9231175  -1.5927508  -0.02663757  0.31760812  0.6254462  -1.6000715 ]
2058,3,1,2,1,3,[ 0.02348714 -0.23527005  0.44368148  0.26195052 -0.5811565   0.14106719]
2059,3,1,2,1,4,[-0.3409732  -0.66163343  0.19051169  0.25928003  0.4385329  -0.39340192]
2060,3,1,2,2,0,[ 0.0166725  -0.32856965  0.2130714   0.2639626   0.1328436  -0.08956183]
2061,3,1,2,2,1,[ 0.6759766  -0.05885532  0.2871637   0.20054828  0.57759285  0.4460571 ]
2062,3,1,2,2,2,[-0.31379193 -0.69483906 -0.02573266  0.31350833  0.47386456 -0.75672495]
2063,3,1,2,2,3,[ 0.17939757 -0.04872265  0.34725058  0.25567672 -0.3021047   0.2519813 ]
2064,3,1,2,2,4,[-0.01043053 -0.20794064  0.1273731   0.25340334  0.33742428 -0.06492449]
2065,3,1,2,3,0,[ 0.29039055 -0.09073662  0.24961495  0.3342053   0.2313242   0.12137654]
2066,3,1,2,3,1,[1.0816407  0.23497723 0.20743696 0.18782522 0.6957443  0.553346  ]
2067,3,1,2,3,2,[-0.01314215 -0.35911775 -0.05712277  0.40219206  0.63710356 -0.55044717]
2068,3,1,2,3,3,[ 0.41184762  0.10639142  0.4786469   0.3451205  -0.23447123  0.5144172 ]
2069,3,1,2,3,4,[0.24654675 0.06001912 0.13814433 0.32518184 0.46265593 0.14917769]
2070,3,1,2,4,0,[ 0.22642857 -0.14627014  0.29732776  0.4817891   0.28426692  0.11261128]
2071,3,1,2,4,1,[1.3271499  0.3027407  0.32928127 0.33632767 0.992508   0.8664392 ]
2072,3,1,2,4,2,[-0.27889818 -0.5631393  -0.14199983  0.5710845   0.8719327  -0.8708149 ]
2073,3,1,2,4,3,[ 0.46346316  0.15815991  0.5936794   0.47673708 -0.41122317  0.6349973 ]
2074,3,1,2,4,4,[0.16368122 0.05707918 0.15204899 0.45931575 0.62235165 0.15626006]
2075,3,1,3,0,0,[0.4703301  0.27186263 0.25806147 0.30064452 0.2598853  0.42534354]
2076,3,1,3,0,1,[1.0165474  0.53603005 0.18013471 0.20479123 0.5552069  0.6402916 ]
2077,3,1,3,0,2,[0.39353353 0.24772762 0.08931646 0.38095468 0.545463   0.15390517]
2078,3,1,3,0,3,[ 0.442634    0.2637833   0.40851158  0.28441557 -0.02375841  0.5918687 ]
2079,3,1,3,0,4,[0.4415712  0.37265193 0.1793997  0.29832524 0.40370342 0.44512707]
2080,3,1,3,1,0,[-0.23357248 -0.67105913  0.2822022   0.31369388  0.0984308  -0.3889311 ]
2081,3,1,3,1,1,[ 0.65421563 -0.25709227  0.45036796  0.2646191   0.77427286  0.48855478]
2082,3,1,3,1,2,[-0.73983526 -1.3672409  -0.00628185  0.39212948  0.5874707  -1.4537085 ]
2083,3,1,3,1,3,[ 0.03993671 -0.14120102  0.41262156  0.27796555 -0.54793364  0.15425643]
2084,3,1,3,1,4,[-0.23933834 -0.5117673   0.18396415  0.309322    0.41245988 -0.33273232]
2085,3,1,3,2,0,[ 0.0701199  -0.22250336  0.22291912  0.29379126  0.12875882 -0.0290559 ]
2086,3,1,3,2,1,[0.6919379  0.059011   0.2854662  0.2584356  0.55905783 0.47181165]
2087,3,1,3,2,2,[-0.1948986  -0.54647684  0.02678376  0.3605741   0.4632049  -0.61274195]
2088,3,1,3,2,3,[ 0.18338516  0.01535973  0.33412296  0.26123044 -0.2803069   0.26928836]
2089,3,1,3,2,4,[ 0.05407847 -0.10831105  0.14977974  0.2840358   0.3298024   0.00817643]
2090,3,1,3,3,0,[0.3651226  0.04398369 0.30686742 0.38970196 0.25066206 0.25925544]
2091,3,1,3,3,1,[1.1270374  0.39075568 0.2895573  0.29459846 0.71906424 0.7080099 ]
2092,3,1,3,3,2,[ 0.14155252 -0.17598206  0.06520861  0.48293522  0.65617543 -0.29627076]
2093,3,1,3,3,3,[ 0.42087016  0.19034791  0.48251045  0.36234477 -0.19924891  0.56541914]
2094,3,1,3,3,4,[0.33339846 0.18502836 0.2080682  0.3800713  0.47656938 0.29760385]
2095,3,1,3,4,0,[0.36092138 0.04470763 0.38029402 0.5697083  0.31037942 0.31034487]
2096,3,1,3,4,1,[1.4227945  0.52326936 0.43109503 0.48970234 1.0155382  1.0639875 ]
2097,3,1,3,4,2,[-0.02097603 -0.3008972   0.03719511  0.6952994   0.8971     -0.50134987]
2098,3,1,3,4,3,[ 0.49362212  0.2745733   0.6012448   0.51119107 -0.35939905  0.70935315]
2099,3,1,3,4,4,[0.31408334 0.23548436 0.2535484  0.54500395 0.64077324 0.3703497 ]
2100,3,1,4,0,0,[0.3066287  0.08993564 0.1119747  0.16047952 0.16841276 0.14810778]
2101,3,1,4,0,1,[ 0.7664619   0.27886662 -0.02778102  0.0024554   0.37984276  0.23304966]
2102,3,1,4,0,2,[ 0.16596037  0.02432033 -0.09920861  0.19548732  0.39980066 -0.20103766]
2103,3,1,4,0,3,[ 0.35711792  0.13604915  0.31468636  0.1999213  -0.06267629  0.41131926]
2104,3,1,4,0,4,[0.2725485  0.18472987 0.03792276 0.16219623 0.2951462  0.16050948]
2105,3,1,4,1,0,[-0.2949429  -0.78282624  0.30300337  0.18155661  0.11930916 -0.35042274]
2106,3,1,4,1,1,[ 0.531649   -0.4624227   0.51334196  0.07928209  0.7278157   0.5154998 ]
2107,3,1,4,1,2,[-0.8446654  -1.4607484   0.01907632  0.21122712  0.5569163  -1.366382  ]
2108,3,1,4,1,3,[ 0.02997437 -0.2445268   0.4032896   0.20442247 -0.49051496  0.13281557]
2109,3,1,4,1,4,[-0.32279792 -0.63890886  0.19413282  0.17883396  0.3883407  -0.3324414 ]
2110,3,1,4,2,0,[-0.00809397 -0.33429006  0.18402006  0.19294187  0.11496247 -0.09891877]
2111,3,1,4,2,1,[ 0.5595256  -0.12068382  0.24627124  0.11771853  0.48687223  0.35648116]
2112,3,1,4,2,2,[-0.3166378  -0.6656287  -0.02789547  0.22274466  0.40546322 -0.69198763]
2113,3,1,4,2,3,[ 0.15667193 -0.07268208  0.3025612   0.20410948 -0.2583304   0.20941865]
2114,3,1,4,2,4,[-0.03774993 -0.23072082  0.10601646  0.1844926   0.28719792 -0.08547628]
2115,3,1,4,3,0,[ 0.20663823 -0.14956498  0.18286864  0.23416929  0.18221179  0.02903792]
2116,3,1,4,3,1,[0.87814885 0.10485008 0.12366883 0.07500202 0.5579547  0.363996  ]
2117,3,1,4,3,2,[-0.08777714 -0.4027854  -0.09882902  0.27433982  0.5229543  -0.5867464 ]
2118,3,1,4,3,3,[ 0.3475277   0.04870442  0.39996946  0.27041626 -0.2095919   0.40809992]
2119,3,1,4,3,4,[ 0.16245356 -0.01962135  0.08370728  0.22802979  0.37784085  0.04641008]
2120,3,1,4,4,0,[ 0.13061804 -0.22562796  0.2141069   0.34211633  0.2258604  -0.00398011]
2121,3,1,4,4,1,[1.066728   0.12592988 0.21556717 0.17587425 0.8056593  0.60279024]
2122,3,1,4,4,2,[-0.35426828 -0.6160938  -0.19137737  0.39362696  0.71979946 -0.90646374]
2123,3,1,4,4,3,[ 0.38950944  0.07719386  0.4986746   0.37421244 -0.3607403   0.5048762 ]
2124,3,1,4,4,4,[ 0.06701442 -0.05080014  0.08315632  0.3249413   0.51110363  0.022298  ]
