rule_id,API_norm_MF,S_t_MF,SMI_t_MF,Pt_MF,delta_WL_t_MF,rule_output_constant
259,0,2,0,1,4,[-0.09272633  0.55597216 -0.1351304   0.09208683  0.19628124  0.56524324]
260,0,2,0,2,0,[-0.16325407  0.44725546  0.08856109  0.22623508  0.21740551  0.5556078 ]
261,0,2,0,2,1,[-0.40488952  0.01858977  0.17230862  0.2773414  -0.22716601  0.1253816 ]
262,0,2,0,2,2,[-0.144497   -0.12938261 -0.15421544  0.07797262  0.20495501 -0.16413678]
263,0,2,0,2,3,[-0.5099412  -0.14459008  0.24118622  0.31437087 -0.44949132 -0.02784206]
264,0,2,0,2,4,[-0.07240645  0.28973237 -0.04947759  0.1004185   0.20834865  0.31859294]
265,0,2,0,3,0,[-0.10847015  0.7575023   0.19575736  0.40501574  0.51137763  0.96424514]
266,0,2,0,3,1,[-0.37297827  0.30486953  0.31822902  0.4959244  -0.02834689  0.5246349 ]
267,0,2,0,3,2,[-0.15219392 -0.10849364 -0.14002411  0.16848351  0.43893048 -0.10791332]
268,0,2,0,3,3,[-0.48065504  0.15477636  0.41438672  0.55724144 -0.29998538  0.39603785]
269,0,2,0,3,4,[-0.05489483  0.4302839  -0.01543309  0.19242695  0.42062134  0.50677395]
270,0,2,0,4,0,[-0.48852497  0.74386126  0.10864095  0.3485388   0.28576827  0.8757367 ]
271,0,2,0,4,1,[-1.0278311  -0.20919152  0.2774135   0.44130468 -0.68554205 -0.0886604 ]
272,0,2,0,4,2,[-0.41295612 -0.4323368  -0.39215446  0.05984437  0.29096752 -0.590533  ]
273,0,2,0,4,3,[-1.2618691  -0.57324344  0.4206818   0.51469815 -1.1669115  -0.4329972 ]
274,0,2,0,4,4,[-0.24287987  0.48604456 -0.1580379   0.12593164  0.32457137  0.47911707]
275,0,2,1,0,0,[-0.123488    0.94409287  0.34586325  0.53944224  0.82188576  1.3139693 ]
276,0,2,1,0,1,[-0.3998489   0.5379613   0.5275793   0.66942996  0.2030268   0.9593093 ]
277,0,2,1,0,2,[-0.23893902 -0.29299018 -0.1245096   0.21584122  0.6686252  -0.23386797]
278,0,2,1,0,3,[-0.50183606  0.451872    0.6634029   0.7566712  -0.10693394  0.9191484 ]
279,0,2,1,0,4,[-0.10449404  0.41189465  0.03080342  0.24863446  0.62769663  0.56499654]
280,0,2,1,1,0,[-0.2840579   0.72093415  0.12627964  0.30493778  0.27133456  0.95192564]
281,0,2,1,1,1,[-0.71049666 -0.01652609  0.27979964  0.3733391  -0.44821241  0.22873424]
282,0,2,1,1,2,[-0.20104574 -0.18734793 -0.30831915  0.09848694  0.26759937 -0.2289146 ]
283,0,2,1,1,3,[-0.9062628  -0.31388262  0.40374348  0.424078   -0.81007195 -0.04593891]
284,0,2,1,1,4,[-0.1029041   0.5048391  -0.10750794  0.1317217   0.27145708  0.5788594 ]
285,0,2,1,2,0,[-0.14092442  0.48880348  0.16404352  0.2926862   0.32515246  0.7040857 ]
286,0,2,1,2,1,[-0.38001803  0.09342996  0.2706026   0.35434797 -0.12722847  0.32731378]
287,0,2,1,2,2,[-0.14451207 -0.19880769 -0.12971304  0.122324    0.284292   -0.17281629]
288,0,2,1,2,3,[-0.48224947 -0.04174506  0.35313097  0.39679077 -0.3540018   0.21196589]
289,0,2,1,2,4,[-0.06920667  0.26713338 -0.01649008  0.13924268  0.27487606  0.35615954]
290,0,2,1,3,0,[-0.05485069  0.845378    0.31569803  0.5132957   0.687542    1.2163333 ]
291,0,2,1,3,1,[-0.31038454  0.44354627  0.47026518  0.62155056  0.14156006  0.8559038 ]
292,0,2,1,3,2,[-0.136521   -0.17609343 -0.09024965  0.24147867  0.5714262  -0.07467893]
293,0,2,1,3,3,[-0.41141716  0.333992    0.58503956  0.6916406  -0.13443801  0.78124005]
294,0,2,1,3,4,[-0.03687694  0.4197447   0.04184808  0.25612998  0.5312872   0.59186685]
295,0,2,1,4,0,[-0.4808715   0.8026188   0.24090283  0.44855043  0.47761098  1.1221296 ]
296,0,2,1,4,1,[-1.0182866  -0.08411546  0.45628297  0.5613695  -0.51315385  0.2651343 ]
297,0,2,1,4,2,[-0.44635838 -0.6024949  -0.3644892   0.11802799  0.42754543 -0.667177  ]
298,0,2,1,4,3,"[-1.2471471e+00 -3.9049417e-01  6.2833726e-01  6.4623553e-01
 -1.0043584e+00 -1.7933972e-04]"
299,0,2,1,4,4,[-0.26321492  0.41916853 -0.10761339  0.17952931  0.44002587  0.5117095 ]
300,0,2,2,0,0,[-0.09145966  0.88515496  0.3322336   0.546378    0.8492345   1.2389113 ]
301,0,2,2,0,1,[-0.30593276  0.62016094  0.53566337  0.6794417   0.32760307  1.0638945 ]
302,0,2,2,0,2,[-0.24555826 -0.37304044 -0.16302948  0.22777231  0.6550098  -0.3689835 ]
303,0,2,2,0,3,[-0.37553257  0.60995394  0.68743694  0.76742715  0.0710233   1.1264348 ]
304,0,2,2,0,4,[-0.11294445  0.30377412  0.00815867  0.25412154  0.6126481   0.42258388]
305,0,2,2,1,0,[-0.2643572   0.6153105   0.09422345  0.31498498  0.3072731   0.80216736]
306,0,2,2,1,1,[-0.6188942   0.05375892  0.27262738  0.3869368  -0.3060961   0.29985258]
307,0,2,2,1,2,[-0.23091218 -0.34178543 -0.36920133  0.11144242  0.25145245 -0.474272  ]
308,0,2,2,1,3,[-0.77589434 -0.14433433  0.41590136  0.43863186 -0.60902494  0.157331  ]
309,0,2,2,1,4,[-0.12795305  0.3375976  -0.14610171  0.13892546  0.2598064   0.35218924]
310,0,2,2,2,0,[-0.12126587  0.43984652  0.15144317  0.30053458  0.35011926  0.63865316]
311,0,2,2,2,1,[-0.31584868  0.14990532  0.2731801   0.36450505 -0.03453708  0.39466342]
312,0,2,2,2,2,[-0.1541994  -0.27146012 -0.15974659  0.13255623  0.27816525 -0.28997102]
313,0,2,2,2,3,[-0.39450893  0.07273271  0.3670493   0.40747747 -0.22413707  0.3566485 ]
314,0,2,2,2,4,[-0.07843152  0.18008092 -0.03469572  0.14501452  0.2689473   0.24093111]
315,0,2,2,3,0,[-0.02635711  0.78785706  0.30368695  0.5228443   0.71528774  1.1441902 ]
316,0,2,2,3,1,[-0.22676957  0.5136963   0.4775955   0.63377285  0.25467852  0.94588006]
317,0,2,2,3,2,[-0.14349112 -0.25686547 -0.12461501  0.25474653  0.56162804 -0.2053262 ]
318,0,2,2,3,3,[-0.29884064  0.47360247  0.6066445   0.70441157  0.02557727  0.96474123]
319,0,2,2,3,4,[-0.04492362  0.31716898  0.02166472  0.26330933  0.5207868   0.45836627]
320,0,2,2,4,0,[-0.44099498  0.7044725   0.21213312  0.46188036  0.53234196  0.9858205 ]
321,0,2,2,4,1,[-0.88293827  0.04406226  0.45950994  0.57994795 -0.3130103   0.41300014]
322,0,2,2,4,2,[-0.46902728 -0.7520449  -0.42968294  0.13646859  0.41575968 -0.91369843]
323,0,2,2,4,3,[-1.061245   -0.13823076  0.65545803  0.66619897 -0.7245757   0.31269735]
324,0,2,2,4,4,[-0.2844526   0.23788196 -0.14753634  0.18926165  0.42831197  0.26849222]
325,0,2,3,0,0,[-0.09122314  0.87697244  0.33835763  0.5293101   0.82137525  1.2435238 ]
326,0,2,3,0,1,[-0.31743768  0.57679486  0.5285776   0.656753    0.28847593  1.0194701 ]
327,0,2,3,0,2,[-0.22725496 -0.32697025 -0.13317062  0.22041096  0.6470064  -0.28853244]
328,0,2,3,0,3,[-0.39528197  0.5421634   0.6696721   0.7411771   0.02380094  1.046483  ]
329,0,2,3,0,4,[-0.10059355  0.33220258  0.02477645  0.24691774  0.6040596   0.4718314 ]
330,0,2,3,1,0,[-0.2556314   0.63187104  0.11152678  0.30418125  0.29448652  0.841791  ]
331,0,2,3,1,1,[-0.62023264  0.0350187   0.276718    0.3725651  -0.32969502  0.28951406]
332,0,2,3,1,2,[-0.207155   -0.27331492 -0.32823667  0.10686566  0.25699657 -0.3599956 ]
333,0,2,3,1,3,[-0.7843953  -0.18798302  0.40878376  0.42199805 -0.6406924   0.10999694]
334,0,2,3,1,4,[-0.11101354  0.3834606  -0.12144861  0.13445787  0.26147482  0.4269537 ]
335,0,2,3,2,0,[-0.11849707  0.4432791   0.15831606  0.29062733  0.33698493  0.6525867 ]
336,0,2,3,2,1,[-0.32008314  0.1304782   0.27157938  0.35170388 -0.05475214  0.37653574]
337,0,2,3,2,2,[-0.1407673  -0.23354526 -0.13754682  0.12773846  0.27733117 -0.22717376]
338,0,2,3,2,3,[-0.40369028  0.03726334  0.35845745  0.39289027 -0.24953821  0.31506607]
339,0,2,3,2,4,[-0.06905871  0.20477597 -0.02188939  0.14051588  0.26674244  0.2809007 ]
340,0,2,3,3,0,[-0.02773343  0.7823927   0.30850297  0.50589174  0.6910162   1.1484262 ]
341,0,2,3,3,1,[-0.23816021  0.47770613  0.47102064  0.61222106  0.22066543  0.90750146]
342,0,2,3,3,2,[-0.12934098 -0.21547614 -0.09921621  0.2459184   0.5545518  -0.135264  ]
343,0,2,3,3,3,[-0.31716517  0.41643807  0.5908769   0.6800754  -0.01536167  0.8955875 ]
344,0,2,3,3,4,[-0.03557178  0.34285536  0.03562185  0.25520793  0.5131458   0.50112015]
345,0,2,3,4,0,[-0.42971885  0.71799356  0.22985186  0.4461607   0.5102895   1.0254133 ]
346,0,2,3,4,1,[-0.88592875  0.0099268   0.45957628  0.55849767 -0.34963107  0.3856356 ]
347,0,2,3,4,2,[-0.43629086 -0.6668955  -0.38004678  0.1306549   0.4188141  -0.7724801 ]
348,0,2,3,4,3,[-1.0745348  -0.20603174  0.64080566  0.64103854 -0.77210647  0.23593079]
349,0,2,3,4,4,[-0.26104254  0.294232   -0.11828274  0.18329692  0.42762396  0.35988614]
350,0,2,4,0,0,[-0.12109759  0.96602625  0.34322172  0.5836932   0.8970348   1.3217008 ]
351,0,2,4,0,1,[-0.36997816  0.6428575   0.5569434   0.727371    0.30419403  1.0840136 ]
352,0,2,4,0,2,[-0.27940932 -0.4006812  -0.18539058  0.23635206  0.69638103 -0.4100559 ]
353,0,2,4,0,3,[-0.45284188  0.6143429   0.7177866   0.823152    0.01248367  1.1276792 ]
354,0,2,4,0,4,"[-1.3138628e-01  3.4655869e-01 -2.5109548e-04  2.6832846e-01
  6.5510899e-01  4.6146202e-01]"
355,0,2,4,1,0,[-0.3036831   0.6829449   0.09362794  0.33307454  0.30779916  0.8705931 ]
356,0,2,4,1,1,[-0.706939    0.02852583  0.27929938  0.410203   -0.3868756   0.2666156 ]
357,0,2,4,1,2,[-0.25591323 -0.34931296 -0.39927337  0.11132251  0.26035208 -0.49163902]
358,0,2,4,1,3,[-0.886266   -0.21015356  0.42978176  0.46639258 -0.7304247   0.0795901 ]
359,0,2,4,1,4,[-0.14192927  0.39730933 -0.1603864   0.14403114  0.27229166  0.41015488]
360,0,2,4,2,0,[-0.14623746  0.48202187  0.1542567   0.31826183  0.36131388  0.6812829 ]
361,0,2,4,2,1,[-0.36900282  0.1404751   0.281457    0.3870568  -0.0747372   0.38107094]
362,0,2,4,2,2,[-0.17506503 -0.2879662  -0.17726485  0.13532725  0.29107457 -0.31433198]
363,0,2,4,2,3,[-0.45976093  0.0430795   0.3805068   0.4338511  -0.2897722   0.32122895]
364,0,2,4,2,4,[-0.090369    0.2097426  -0.04243063  0.15129913  0.2839838   0.26848173]
365,0,2,4,3,0,[-0.04961472  0.86046505  0.31350392  0.5563305   0.75248563  1.2210182 ]
366,0,2,4,3,1,[-0.28153205  0.5306321   0.49589854  0.6759988   0.22911169  0.962581  ]
367,0,2,4,3,2,[-0.16834694 -0.27298543 -0.14323974  0.26437402  0.5951669  -0.23007403]
368,0,2,4,3,3,[-0.3662994   0.47101557  0.632453    0.7529639  -0.03115112  0.960874  ]
369,0,2,4,3,4,[-0.05754544  0.3605767   0.01502877  0.27714404  0.55504954  0.5006466 ]
370,0,2,4,4,0,[-0.50524926  0.7730725   0.21260397  0.48980695  0.54006547  1.0494835 ]
371,0,2,4,4,1,[-1.0097005  -0.0015069   0.47077805  0.61655366 -0.41729778  0.3519923 ]
372,0,2,4,4,2,[-0.52114546 -0.8030373  -0.47117302  0.13506775  0.4302482  -0.9862834 ]
373,0,2,4,4,3,[-1.2149092  -0.22863132  0.6774203   0.7102809  -0.8839277   0.20325592]
374,0,2,4,4,4,[-0.3165057   0.28780207 -0.16750842  0.19644871  0.44963375  0.3099282 ]
375,0,3,0,0,0,[-0.04331063  0.6387466   0.17506963  0.3159561   0.47216478  0.8804842 ]
376,0,3,0,0,1,[-0.22302079  0.34124872  0.28281873  0.38790637  0.09917019  0.6148124 ]
377,0,3,0,0,2,[-0.08050288 -0.00569208 -0.09229451  0.13654128  0.4057483   0.0595045 ]
378,0,3,0,0,3,[-0.29918203  0.24427429  0.36428815  0.43525028 -0.09313732  0.5426935 ]
379,0,3,0,0,4,[-0.02028116  0.3583787   0.00110988  0.15111428  0.3714268   0.4683408 ]
380,0,3,0,1,0,[-0.13142571  0.5515594   0.03325776  0.18403018  0.16537063  0.71076864]
381,0,3,0,1,1,[-0.40054598  0.05195968  0.12761194  0.22153619 -0.26977122  0.22009386]
382,0,3,0,1,2,[-0.05360293  0.10337906 -0.21813637  0.06923436  0.18581311  0.10754037]
383,0,3,0,1,3,[-0.53239626 -0.17495905  0.20549905  0.24868327 -0.4951319   0.00355859]
384,0,3,0,1,4,[-0.01510718  0.4496064  -0.09273499  0.08471606  0.17459898  0.5121788 ]
385,0,3,0,2,0,[-0.05794229  0.35812047  0.07637861  0.17771272  0.19215626  0.5039808 ]
386,0,3,0,2,1,[-0.21001482  0.08505671  0.14074047  0.21170926 -0.08072355  0.24248517]
387,0,3,0,2,2,[-0.040827    0.00853709 -0.09212624  0.08294442  0.18301597  0.04675128]
388,0,3,0,2,3,[-0.28098196 -0.02653074  0.19135855  0.23436536 -0.22157733  0.14066319]
389,0,3,0,2,4,[-0.00965702  0.2461219  -0.02297316  0.08914945  0.16928741  0.31403688]
390,0,3,0,3,0,[-0.00199414  0.57506293  0.1620396   0.30675203  0.39889294  0.81918806]
391,0,3,0,3,1,[-0.16744693  0.2865251   0.25423115  0.36667082  0.06925445  0.5561586 ]
392,0,3,0,3,2,[-0.02335105  0.04741108 -0.06948951  0.1559066   0.35137224  0.13819063]
393,0,3,0,3,3,[-0.24126834  0.18089128  0.3235145   0.40429834 -0.10242188  0.46876156]
394,0,3,0,3,4,[0.01786136 0.35256356 0.01018011 0.15930285 0.31793872 0.47487777]
395,0,3,0,4,0,[-0.2365097   0.6233309   0.0940465   0.2652055   0.28107488  0.84334236]
396,0,3,0,4,1,[-0.5761618   0.01722707  0.22467348  0.32739523 -0.3153929   0.25621015]
397,0,3,0,4,2,[-0.17665842 -0.08943255 -0.25346532  0.08140157  0.28185055 -0.08770553]
398,0,3,0,4,3,[-0.73293155 -0.2299949   0.33078754  0.37341517 -0.61952543  0.02964529]
399,0,3,0,4,4,[-0.09468876  0.43507943 -0.09555731  0.112432    0.2728602   0.51569426]
400,0,3,1,0,0,[0.00822908 0.7140023  0.2878417  0.40756795 0.6272107  1.1206944 ]
401,0,3,1,0,1,[-0.16573001  0.45566306  0.42515495  0.49341366  0.25207296  0.9231278 ]
402,0,3,1,0,2,[-0.05365672 -0.0443594  -0.04042834  0.20077999  0.52641606  0.12613131]
403,0,3,1,0,3,[-0.23910382  0.38880116  0.5234908   0.5473036   0.05667204  0.89453495]
404,0,3,1,0,4,[0.00325302 0.3580878  0.05777214 0.20634376 0.4705239  0.56609195]
405,0,3,1,1,0,[-0.11257969  0.5762769   0.0993417   0.2477758   0.26334676  0.8515093 ]
406,0,3,1,1,1,[-0.38576072  0.10561837  0.22215562  0.2938774  -0.17914996  0.41773483]
407,0,3,1,1,2,[-0.04550299  0.02791057 -0.21183549  0.11502499  0.2574988   0.08824901]
408,0,3,1,1,3,[-0.52029777 -0.09661707  0.31838515  0.3248781  -0.40919068  0.24076517]
409,0,3,1,1,4,[-0.00862891  0.42083028 -0.07018055  0.12378122  0.23435894  0.5448001 ]
410,0,3,1,2,0,[-0.0282536   0.39043298  0.14136614  0.23821333  0.27838594  0.6383397 ]
411,0,3,1,2,1,[-0.1799827   0.1388281   0.22449972  0.27947548  0.00185745  0.416759  ]
412,0,3,1,2,2,[-0.02278489 -0.0285354  -0.06659544  0.1283445   0.2497546   0.07247646]
413,0,3,1,2,3,[-0.25128856  0.04468224  0.2861933   0.30509263 -0.14203674  0.3410519 ]
414,0,3,1,2,4,[0.00523565 0.23671672 0.00788155 0.12731504 0.2240258  0.36441597]
415,0,3,1,3,0,[0.05704107 0.64099103 0.26683128 0.4029187  0.5389971  1.0423836 ]
416,0,3,1,3,1,[-0.10386981  0.385069    0.38497004  0.47478023  0.20730983  0.83755344]
417,0,3,1,3,2,[ 0.01428122  0.0161178  -0.01845823  0.22799811  0.46166527  0.21079443]
418,0,3,1,3,3,[-0.17616144  0.30454436  0.4688493   0.5173111   0.0324547   0.7866037 ]
419,0,3,1,3,4,[0.04944891 0.35422507 0.06437501 0.2199594  0.4082598  0.5717728 ]
420,0,3,1,4,0,[-0.21160905  0.6690483   0.2045042   0.35283738  0.43176526  1.0659122 ]
421,0,3,1,4,1,[-0.553093    0.10577886  0.37356022  0.42875245 -0.17441009  0.55932367]
422,0,3,1,4,2,[-0.1715583  -0.18669309 -0.22376703  0.14099286  0.39484414 -0.08796521]
423,0,3,1,4,3,[-0.71080184 -0.10535357  0.5032758   0.4815163  -0.4849527   0.38787422]
424,0,3,1,4,4,[-0.08975101  0.3999398  -0.04962908  0.16423768  0.36606026  0.57867587]
425,0,3,2,0,0,[0.02563447 0.66366464 0.26104307 0.41538185 0.63523406 1.0374599 ]
426,0,3,2,0,1,[-0.10917155  0.49541575  0.41906157  0.5035902   0.32322106  0.9632683 ]
427,0,3,2,0,2,[-0.06067683 -0.10993648 -0.09263261  0.2109216   0.5052459  -0.00967099]
428,0,3,2,0,3,[-0.16198088  0.4781051   0.53387195  0.5581305   0.16369164  1.0094041 ]
429,0,3,2,0,4,[-0.0041631   0.2791177   0.02513823  0.21212937  0.45277038  0.44233906]
430,0,3,2,1,0,[-0.10531977  0.4907495   0.05110519  0.2570501   0.26986134  0.702911  ]
431,0,3,2,1,1,[-0.33319566  0.13282058  0.19827689  0.30567256 -0.10313697  0.42116752]
432,0,3,2,1,2,[-0.06925502 -0.09096939 -0.290164    0.12555452  0.226989   -0.13864306]
433,0,3,2,1,3,[-0.44314042 -0.00426418  0.31492567  0.33736905 -0.2928437   0.34053424]
434,0,3,2,1,4,[-0.02826071  0.29969445 -0.12139726  0.13036235  0.21298033  0.35222852]
435,0,3,2,2,0,[-0.01785823  0.34931505  0.11903986  0.2461262   0.28635532  0.56890804]
436,0,3,2,2,1,[-0.1414712   0.1651457   0.21683703  0.28908378  0.05395021  0.43847603]
437,0,3,2,2,2,[-0.03086191 -0.08605037 -0.10695251  0.1372595   0.23566869 -0.04021809]
438,0,3,2,2,3,[-0.19783242  0.10895096  0.29040754  0.31509423 -0.06477532  0.4189472 ]
439,0,3,2,2,4,[-0.00207561  0.1733685  -0.01781184  0.13303438  0.21339945  0.26542675]
440,0,3,2,3,0,[0.07363965 0.59314287 0.24300896 0.41344813 0.54848504 0.96522456]
441,0,3,2,3,1,[-0.05232053  0.4188174   0.3797168   0.48740488  0.2723812   0.87186974]
442,0,3,2,3,2,[ 0.00835353 -0.04820681 -0.06520749  0.24006638  0.44436234  0.08334754]
443,0,3,2,3,3,[-0.10620974  0.383693    0.47841972  0.53040314  0.12915614  0.88896406]
444,0,3,2,3,4,[0.04329481 0.27996013 0.03518574 0.22762126 0.39434353 0.45739836]
445,0,3,2,4,0,[-0.19312963  0.58393884  0.15443468  0.3646496   0.44803765  0.9165922 ]
446,0,3,2,4,1,[-0.47443667  0.16539049  0.35436985  0.44430768 -0.06351354  0.6047795 ]
447,0,3,2,4,2,[-0.19220677 -0.30722487 -0.31154984  0.1551631   0.36413103 -0.32902998]
448,0,3,2,4,3,[-0.6000819   0.03548483  0.5091585   0.49813873 -0.32014722  0.5531508 ]
449,0,3,2,4,4,[-0.10804721  0.266586   -0.10595019  0.17267412  0.34280172  0.36686468]
450,0,3,3,0,0,[0.02560279 0.65904826 0.27339146 0.40343586 0.6204621  1.0495169 ]
451,0,3,3,0,1,[-0.11682096  0.4685389   0.42014152  0.48789552  0.30024138  0.94074965]
452,0,3,3,0,2,[-0.04952459 -0.08084133 -0.06161916  0.20528413  0.5040003   0.0542883 ]
453,0,3,3,0,3,[-0.1747783   0.43585354  0.52552336  0.5401097   0.13471463  0.961362  ]
454,0,3,3,0,4,[0.0034235  0.297283   0.04387807 0.20677659 0.45008022 0.48246893]
455,0,3,3,1,0,[-0.09945844  0.50255704  0.07379787  0.24903077  0.26612455  0.74136025]
456,0,3,3,1,1,[-0.3337649   0.12227254  0.20913048  0.29525873 -0.11486266  0.42392305]
457,0,3,3,1,2,[-0.05425068 -0.04692242 -0.2480763   0.12160895  0.23601854 -0.04825579]
458,0,3,3,1,3,[-0.4481089  -0.03057267  0.31539074  0.32549217 -0.31069922  0.31619033]
459,0,3,3,1,4,[-0.01741532  0.32952833 -0.09470645  0.12669332  0.21801472  0.4121446 ]
460,0,3,3,2,0,[-0.01641065  0.3519742   0.12961079  0.23860279  0.28012028  0.58441216]
461,0,3,3,2,1,[-0.14453794  0.15332218  0.21997881  0.2796296   0.04251126  0.43122327]
462,0,3,3,2,2,[-0.02286425 -0.06196431 -0.08406668  0.13306189  0.23790875  0.00900367]
463,0,3,3,2,3,[-0.20394517  0.08700693  0.28721163  0.30450484 -0.08009778  0.39470765]
464,0,3,3,2,4,[ 0.00355201  0.18921565 -0.00370001  0.12927659  0.21398522  0.29724348]
465,0,3,3,3,0,[0.07192872 0.5900471  0.25326943 0.40083727 0.5353162  0.9752838 ]
466,0,3,3,3,1,[-0.0605079   0.39640936  0.3801817   0.47174233  0.2521151   0.8518483 ]
467,0,3,3,3,2,[ 0.01623877 -0.02220488 -0.03865798  0.23273523  0.44293088  0.13854422]
468,0,3,3,3,3,[-0.11867492  0.34795988  0.4707044   0.51297754  0.10375976  0.8468258 ]
469,0,3,3,3,4,[0.04848562 0.2962693  0.05109171 0.22111745 0.39167467 0.4918523 ]
470,0,3,3,4,0,[-0.18543603  0.594092    0.17963186  0.3535411   0.4392681   0.95759994]
471,0,3,3,4,1,[-0.47595778  0.14530948  0.36400673  0.42933747 -0.08305353  0.5981386 ]
472,0,3,3,4,2,[-0.17136738 -0.25254545 -0.26062328  0.15053493  0.37271285 -0.21777052]
473,0,3,3,4,3,[-0.6080075  -0.0058954   0.5053819   0.4807218  -0.34791505  0.51058537]
474,0,3,3,4,4,[-0.09296171  0.3031704  -0.07410037  0.16811438  0.3471698   0.4399086 ]
475,0,3,4,0,0,[0.01130999 0.7265424  0.26987034 0.4401244  0.6707682  1.1092552 ]
476,0,3,4,0,1,[-0.14487106  0.52099365  0.4346243   0.53516984  0.3147714   0.99500346]
477,0,3,4,0,2,[-0.0770569  -0.11281567 -0.10466406  0.21774729  0.5373726  -0.01268841]
478,0,3,4,0,3,[-0.20642854  0.49058157  0.55511236  0.59460557  0.13292229  1.0269957 ]
479,0,3,4,0,4,[-0.01232416  0.3161374   0.02125241  0.222022    0.4833459   0.4827261 ]
480,0,3,4,1,0,[-0.12568131  0.54788446  0.05244775  0.26967385  0.27733704  0.769764  ]
481,0,3,4,1,1,[-0.3841455   0.13024302  0.20434643  0.32168764 -0.14648755  0.42235845]
482,0,3,4,1,2,[-0.07992808 -0.078086   -0.30716163  0.12679344  0.24060315 -0.12170335]
483,0,3,4,1,3,[-0.50868964 -0.0344718   0.32543513  0.35620055 -0.36243907  0.3104339 ]
484,0,3,4,1,4,[-0.03347762  0.34968024 -0.12909432  0.13449447  0.226203    0.4083534 ]
485,0,3,4,2,0,[-0.03044582  0.38465413  0.12219128  0.2584686   0.29771104  0.6103643 ]
486,0,3,4,2,1,[-0.17167133  0.16738315  0.22356257  0.30455536  0.03334862  0.44380662]
487,0,3,4,2,2,[-0.04046373 -0.08584955 -0.11649112  0.1402585   0.2485786  -0.03860272]
488,0,3,4,2,3,[-0.23596682  0.09726804  0.30034086  0.33294368 -0.10168314  0.40871716]
489,0,3,4,2,4,[-0.00708202  0.19946441 -0.02164773  0.13788086  0.2260171   0.2946942 ]
490,0,3,4,3,0,[0.06318659 0.6495952  0.25116318 0.43616012 0.57712966 1.0318248 ]
491,0,3,4,3,1,[-0.08241148  0.43950677  0.39341173  0.5157296   0.26213548  0.8998728 ]
492,0,3,4,3,2,[-0.00254857 -0.04526787 -0.07482073  0.24791464  0.47131938  0.08894099]
493,0,3,4,3,3,[-0.14470106  0.39062732  0.4967766   0.5626556   0.09900319  0.90184516]
494,0,3,4,3,4,[0.0387053  0.31639835 0.03248487 0.2375862  0.41970164 0.49885184]
495,0,3,4,4,0,[-0.22770336  0.6456472   0.15703937  0.38365972  0.46159074  0.9865678 ]
496,0,3,4,4,1,[-0.5480388   0.15399313  0.3640769   0.46901414 -0.11957446  0.5948292 ]
497,0,3,4,4,2,[-0.21833648 -0.3171225  -0.3351408   0.15582845  0.38288257 -0.3399925 ]
498,0,3,4,4,3,[-0.6912326  -0.00659473  0.5255252   0.52757186 -0.4114439   0.50896657]
499,0,3,4,4,4,[-0.12352358  0.3136     -0.11681418  0.17823781  0.36251897  0.41732305]
500,0,4,0,0,0,[-0.02608337  0.5276694   0.16742013  0.30671376  0.41843453  0.79234487]
501,0,4,0,0,1,[-0.17594726  0.286991    0.28029877  0.37191203  0.1068757   0.6017071 ]
502,0,4,0,0,2,[-0.05702226 -0.01849316 -0.09371594  0.1482627   0.36002183  0.05324479]
503,0,4,0,0,3,[-0.24107942  0.20985019  0.36431772  0.41351232 -0.05446233  0.55963075]
504,0,4,0,0,4,[-0.01191695  0.28674483 -0.00081088  0.154651    0.32305327  0.40351096]
505,0,4,0,1,0,[-0.11832009  0.44346574  0.01518161  0.18557216  0.14278795  0.60791636]
506,0,4,0,1,1,[-0.34695196  0.03445517  0.1185898   0.2203532  -0.22508268  0.22709587]
507,0,4,0,1,2,[-0.04773608  0.0626566  -0.23612133  0.08379814  0.16128032  0.05185552]
508,0,4,0,1,3,[-0.4608658  -0.15158893  0.202583    0.2442856  -0.41649005  0.06336707]
509,0,4,0,1,4,[-0.01972229  0.3533936  -0.10629631  0.09208363  0.14629355  0.40748796]
510,0,4,0,2,0,[-0.04202986  0.29326218  0.07230105  0.18092206  0.17384374  0.45385396]
511,0,4,0,2,1,[-0.17003927  0.07051665  0.14150557  0.2122117  -0.05561451  0.2550283 ]
512,0,4,0,2,2,[-0.02626726 -0.00345394 -0.0943934   0.09658678  0.1656834   0.03726311]
513,0,4,0,2,3,[-0.23116198 -0.0203213   0.19486605  0.2319541  -0.17476721  0.18099643]
