timestamp,water_level_cm,precip_kauno-ams,temp_kauno-ams,Pt,API_t,API_norm,SMI_t,S_t,delta_WL_t
2022-04-10,0.0,1.0,3.71,1.0,8.088407605533934,0.1505192661028455,9.275,-0.1500553983446526,0.0
2022-04-11,2.0,0.0,4.14,0.0,6.875146464703844,0.1276324536331722,10.35,-0.16705162550211924,2.0
2022-04-12,15.0,0.0,4.64,0.0,5.843874494998268,0.10817866303394988,11.6,-0.18399835165768005,13.0
2022-04-13,17.0,0.0,6.7,0.0,4.967293320748527,0.0916429410246109,16.75,-0.20089055513063506,2.0
2022-04-14,8.0,0.0,10.3,0.0,4.222199322636248,0.07758757731667279,25.75,-0.21772323039653177,-9.0
2022-04-15,0.0,2.5,7.24,2.5,6.08886942424081,0.11280021795967564,18.1,-0.23449138957040985,-8.0
2022-04-16,0.0,0.0,4.73,0.0,5.175539010604688,0.0955712627114778,11.825000000000001,-0.25119006388481935,0.0
2022-04-17,0.0,0.0,5.12,0.0,4.399208159013985,0.08092665075050964,12.8,-0.2678143051621742,0.0
2022-04-18,0.0,0.0,7.13,0.0,3.739326935161887,0.06847873058368671,17.825,-0.2843591872810034,0.0
2022-04-19,1.0,1.4,8.33,1.4,4.578427894887604,0.08430743032694736,20.825,-0.30081980763566735,1.0
2022-04-20,0.0,0.0,10.14,0.0,3.891663710654463,0.07135239322365877,25.35,-0.3171912885891061,-1.0
2022-04-21,0.0,0.0,11.36,0.0,3.3079141540562937,0.060340611685863466,28.4,-0.3334687789181868,0.0
2022-04-22,22.0,0.0,10.51,0.0,2.8117270309478495,0.05098059737873746,26.275,-0.3496474552512284,22.0
2022-04-23,0.0,16.7,7.64,16.7,19.089967976305672,0.35805137984661217,19.099999999999998,-0.36572252349726897,-22.0
2022-04-24,0.0,3.1,7.25,3.1,19.326472779859824,0.36251277806086424,18.125,-0.3816892202666588,0.0
2022-04-25,38.0,0.0,8.39,0.0,16.42750186288085,0.30782693879748807,20.975,-0.39754281428255595,38.0
2022-04-26,62.0,0.0,10.02,0.0,13.96337658344872,0.2613439754236183,25.049999999999997,-0.4132786077829042,24.0
2022-04-27,59.0,0.0,6.74,0.0,11.868870095931412,0.2218334565558291,16.85,-0.4288919379124835,-3.0
2022-04-28,59.0,0.0,5.84,0.0,10.0885395815417,0.18824951551820823,14.6,-0.4443781781046132,0.0
2022-04-29,51.0,0.1,6.25,0.1,8.675258644310444,0.16158955362802052,15.625,-0.45973273945210397,-8.0
2022-04-30,25.0,0.0,6.96,0.0,7.3739698476638775,0.13704219802957096,17.4,-0.47495107206704995,-26.0
2022-05-01,0.0,0.0,8.06,0.0,6.267874370514296,0.11617694577088883,20.150000000000002,-0.49002866642905923,-25.0
2022-05-02,26.0,0.0,8.19,0.0,5.327693214937151,0.09844148135100901,20.474999999999998,-0.5049610547215204,26.0
2022-05-03,36.0,1.6,8.34,1.6,6.128539232696578,0.11354854446275135,20.85,-0.5197438121555155,10.0
2022-05-04,55.0,0.0,6.0,0.0,5.209258347792091,0.09620734023909215,15.0,-0.5343725582809787,19.0
2022-05-05,47.0,0.0,10.65,0.0,4.427869595623277,0.08146731664898184,26.625,-0.548842958284719,-8.0
2022-05-06,28.0,5.8,11.93,5.8,9.563689156279786,0.17834880012120868,29.825,-0.5631507242749186,-19.0
2022-05-07,0.0,0.0,12.74,0.0,8.129135782837817,0.15128755754878087,31.85,-0.5772916165517272,-28.0
2022-05-08,0.0,0.0,10.35,0.0,6.909765415412145,0.12828550136221728,25.875,-0.5912614448635781,0.0
2022-05-09,19.0,0.0,7.57,0.0,5.873300603100323,0.1087337536036382,18.925,-0.6050560696488488,19.0
2022-05-10,0.0,0.0,10.4,0.0,4.992305512635275,0.09211476800884599,26.0,-0.6186714032625031,-19.0
2022-05-11,0.0,0.8,14.14,0.8,5.043459685739983,0.09307973418759269,35.35,-0.6321034111873487,0.0
2022-05-12,5.0,5.3,12.52,5.3,9.586940732878986,0.17878741507007787,31.299999999999997,-0.6453481132295501,5.0
2022-05-13,11.0,0.0,11.3,0.0,8.148899622947138,0.15166038025531967,28.25,-0.6584015846980488,6.0
2022-05-14,0.0,0.2,10.63,0.2,7.126564679505067,0.13237517664635526,26.575000000000003,-0.6712599575675313,-11.0
2022-05-15,0.0,0.7,11.69,0.7,6.757579977579306,0.12541469353768556,29.224999999999998,-0.6839194216246106,0.0
2022-05-16,0.0,0.0,10.37,0.0,5.7439429809424105,0.10629356695278624,25.924999999999997,-0.6963762255968722,0.0
2022-05-17,3.0,0.1,7.14,0.1,4.982351533801048,0.09192699734741182,17.849999999999998,-0.7086266782644596,3.0
2022-05-18,0.0,0.0,9.99,0.0,4.234998803730891,0.07782902519105356,24.975,-0.7206671495538609,-3.0
2022-05-19,0.0,0.0,13.73,0.0,3.5997489831712572,0.06584574885814903,34.325,-0.7324940716135789,0.0
2022-05-20,0.0,0.5,15.84,0.5,3.5597866356955685,0.06509190393413025,39.6,-0.7441039398713607,0.0
2022-05-21,0.0,7.6,11.48,7.6,10.625818640341233,0.19838468316580501,28.700000000000003,-0.7554933140726803,0.0
2022-05-22,0.0,0.5,11.9,0.5,9.531945844290048,0.17774999809563782,29.75,-0.766658819300159,0.0
2022-05-23,0.0,0.0,12.71,0.0,8.10215396764654,0.15077857582704568,31.775000000000002,-0.777597146973627,0.0
2022-05-24,4.0,0.0,14.56,0.0,6.886830872499559,0.12785286689874234,36.4,-0.7883050558305255,4.0
2022-05-25,6.0,23.9,14.29,23.9,29.753806241624623,0.559212744347497,35.724999999999994,-0.7987793728863649,2.0
2022-05-26,0.0,5.5,12.32,5.5,30.79073530538093,0.5787732496895766,30.8,-0.8090169943749473,-6.0
2022-05-27,0.0,2.8,10.33,2.8,28.97212500957379,0.5444672034520139,25.825,-0.8190148866680801,0.0
2022-05-28,0.0,1.6,9.46,1.6,26.226306258137722,0.4926704082486055,23.650000000000002,-0.8287700871745037,0.0
2022-05-29,0.0,2.7,10.4,2.7,24.992360319417063,0.46939340023539844,26.0,-0.8382797052177743,0.0
2022-05-30,21.0,24.2,10.39,24.2,45.4435062715045,0.8551813616590247,25.975,-0.8475409228928311,21.0
2022-05-31,46.0,0.2,12.4,0.2,38.82698033077883,0.7303680108395045,31.0,-0.8565509959010036,25.0
2022-06-01,38.0,14.3,12.05,14.3,47.30293328116201,0.890257369485304,30.125,-0.865307254363206,-8.0
2022-06-02,67.0,0.0,12.17,0.0,40.207493288987706,0.7564098415082618,30.425,-0.8738071036110808,29.0
2022-06-03,49.0,0.0,12.98,0.0,34.176369295639546,0.642639442727776,32.45,-0.8820480249558537,-18.0
2022-06-04,43.0,0.5,15.83,0.5,29.549913901293614,0.5553665437233132,39.575,-0.8900275764346767,-6.0
2022-06-05,25.0,0.0,15.63,0.0,25.11742681609957,0.47175263961056974,39.075,-0.8977433935342337,-18.0
2022-06-06,35.0,0.0,17.72,0.0,21.349812793684634,0.4006808211147378,44.3,-0.9051931898913974,10.0
2022-06-07,55.0,0.1,18.7,0.1,18.24734087463194,0.3421561633850707,46.75,-0.9123747579707273,20.0
2022-06-08,47.0,0.0,18.44,0.0,15.51023974343715,0.29052381632306357,46.1,-0.9192859697186104,-8.0
2022-06-09,10.0,7.9,20.36,7.9,21.083703781921578,0.3956609726717684,50.9,-0.9259247771938498,-37.0
2022-06-10,19.0,0.1,20.94,0.1,18.021148214633342,0.3378892922085467,52.35,-0.9322892131745133,9.0
2022-06-11,0.0,0.0,17.2,0.0,15.317975982438341,0.2868969758230182,43.0,-0.9383773917408641,-19.0
2022-06-12,0.0,0.0,17.51,0.0,13.02027958507259,0.24355350689531896,43.775000000000006,-0.9441875088341993,0.0
2022-06-13,0.0,11.9,14.94,11.9,22.967237647311702,0.43119172932978594,37.35,-0.9497178427914316,0.0
2022-06-14,21.0,1.5,13.5,1.5,21.022152000214945,0.3944998672529217,33.75,-0.9549667548552551,21.0
2022-06-15,24.0,10.6,15.11,10.6,28.468829200182704,0.5349730917404781,37.775,-0.9599326896597447,3.0
2022-06-16,23.0,0.3,14.47,0.3,24.498504820155297,0.4600773694005299,36.175000000000004,-0.9646141756912435,-1.0
2022-06-17,21.0,0.5,15.93,0.5,21.323729097132002,0.40018878139515396,39.825,-0.9690098257244062,-2.0
2022-06-18,6.0,0.0,16.5,0.0,18.125169732562203,0.33985154163163445,41.25,-0.9731183372332619,-15.0
2022-06-19,0.0,1.2,17.83,1.2,16.60639427267787,0.3112015437341229,44.574999999999996,-0.9769384927771817,-6.0
2022-06-20,0.0,4.0,14.03,4.0,18.115435131776188,0.3396679092913583,35.074999999999996,-0.980469160361632,0.0
2022-06-21,36.0,24.7,13.42,24.7,40.09811986200976,0.7543466343155406,33.55,-0.9837092937736097,36.0
2022-06-22,82.0,0.0,16.49,0.0,34.083401882708294,0.640885716613963,41.224999999999994,-0.986657932891657,46.0
2022-06-23,130.0,0.0,17.97,0.0,28.97089160030205,0.5444439365676221,44.925,-0.9893142039703663,48.0
2022-06-24,121.0,0.0,20.55,0.0,24.625257860256742,0.4624684235282323,51.375,-0.99167731989929,-9.0
2022-06-25,88.0,0.0,22.8,0.0,20.93146918121823,0.39278923744475097,57.0,-0.993746580436178,-33.0
2022-06-26,33.0,0.0,23.75,0.0,17.791748804035496,0.33356192927379186,59.375,-0.9955213724144752,-55.0
2022-06-27,57.0,0.0,24.22,0.0,15.122986483430171,0.2832187173284766,60.55,-0.9970011699250151,24.0
2022-06-28,45.0,0.0,23.92,0.0,12.854538510915646,0.2404269871749586,59.800000000000004,-0.9981855344718586,-12.0
2022-06-29,6.0,0.0,23.38,0.0,10.926357734278298,0.2040540165444683,58.449999999999996,-0.99907411510223,-39.0
2022-06-30,0.0,0.0,24.29,0.0,9.287404074136553,0.17313699150855158,60.724999999999994,-0.9996666485105112,-6.0
2022-07-01,0.0,0.0,24.45,0.0,7.89429346301607,0.14685752022802237,61.125,-0.9999629591162655,0.0
2022-07-02,0.0,0.4,21.39,0.4,7.110149443563659,0.13206552160673257,53.475,-0.9999629591162655,0.0
2022-07-03,0.0,0.0,19.52,0.0,6.04362702702911,0.11194677081147619,48.8,-0.9996666485105112,0.0
2022-07-04,0.0,0.0,21.5,0.0,5.137082972974744,0.09484583263550828,53.75,-0.99907411510223,0.0
2022-07-05,0.0,0.0,19.53,0.0,4.366520527028532,0.08031003518593556,48.825,-0.9981855344718586,0.0
2022-07-06,0.0,10.4,15.34,10.4,14.111542447974253,0.26413895849995983,38.35,-0.9970011699250151,0.0
2022-07-07,0.0,0.0,15.69,0.0,11.994811080778115,0.22420919217071938,39.225,-0.9955213724144752,0.0
2022-07-08,0.0,1.7,16.93,1.7,11.895589418661396,0.22233748665129513,42.325,-0.9937465804361781,0.0
2022-07-09,0.0,1.1,15.5,1.1,11.211251005862186,0.20942820900904446,38.75,-0.99167731989929,0.0
2022-07-10,0.0,0.1,15.86,0.1,9.629563354982858,0.17959144309523134,39.65,-0.9893142039703664,0.0
2022-07-11,0.0,0.0,16.37,0.0,8.18512885173543,0.15234380407670015,40.925000000000004,-0.9866579328916572,0.0
2022-07-12,0.0,34.4,16.38,34.4,41.35735952397511,0.7781007800867122,40.949999999999996,-0.9837092937736098,0.0
2022-07-13,0.0,0.0,17.7,0.0,35.15375559537885,0.6610767405194589,44.25,-0.9804691603616321,0.0
2022-07-14,3.0,0.0,17.45,0.0,29.88069225607202,0.5616063068872936,43.625,-0.9769384927771817,3.0
2022-07-15,14.0,0.2,14.51,0.2,25.598588417661215,0.4808292142835331,36.275,-0.973118337233262,11.0
2022-07-16,0.0,11.5,13.61,11.5,33.25880015501203,0.6253305286426077,34.025,-0.9690098257244063,-14.0
2022-07-17,0.0,1.7,15.0,1.7,29.969980131760227,0.5632906226524004,37.5,-0.9646141756912435,0.0
2022-07-18,7.0,0.1,15.03,0.1,25.574483111996194,0.4803744946920839,37.574999999999996,-0.9599326896597445,7.0
2022-07-19,10.0,0.0,19.5,0.0,21.738310645196766,0.4080093979340248,48.75,-0.9549667548552553,3.0
2022-07-20,17.0,0.0,18.97,0.0,18.47756404841725,0.3464990656896746,47.425,-0.9497178427914317,7.0
2022-07-21,23.0,0.0,21.69,0.0,15.705929441154662,0.2942152832819769,54.225,-0.9441875088341994,6.0
2022-07-22,11.0,0.0,23.71,0.0,13.350040024981462,0.24977406823543385,59.275000000000006,-0.9383773917408642,-12.0
2022-07-23,0.0,0.0,20.93,0.0,11.347534021234242,0.21199903544587229,52.325,-0.9322892131745134,-11.0
2022-07-24,0.0,9.2,17.63,9.2,18.845403918049104,0.3534379528194259,44.074999999999996,-0.9259247771938499,0.0
2022-07-25,0.0,0.0,18.3,0.0,16.018593330341737,0.3001133373422655,45.75,-0.9192859697186105,0.0
2022-07-26,0.0,3.1,19.98,3.1,16.715804330790476,0.31326544193216954,49.95,-0.9123747579707274,0.0
2022-07-27,0.0,3.0,17.12,3.0,17.208433681171904,0.3225583428417979,42.800000000000004,-0.9051931898913975,0.0
2022-07-28,0.0,1.2,16.29,1.2,15.827168628996118,0.29650232476276184,40.724999999999994,-0.8977433935342336,0.0
2022-07-29,0.0,0.0,16.36,0.0,13.4530933346467,0.2517180534941011,40.9,-0.8900275764346766,0.0
2022-07-30,0.0,0.0,17.93,0.0,11.435129334449694,0.2136514229157394,44.825,-0.8820480249558535,0.0
2022-07-31,0.0,29.7,16.47,29.7,39.41985993428224,0.7415520204857652,41.175,-0.8738071036110807,0.0
2022-08-01,0.0,1.6,17.39,1.6,35.10688094413991,0.6601925027272941,43.475,-0.8653072543632061,0.0
2022-08-02,0.0,0.0,17.61,0.0,29.840848802518924,0.5608547047639536,44.025,-0.8565509959010037,0.0
2022-08-03,0.0,0.0,18.06,0.0,25.364721482141086,0.47641757649511407,45.15,-0.8475409228928312,0.0
2022-08-04,0.0,0.0,20.74,0.0,21.56001325981992,0.40464601746660045,51.849999999999994,-0.8382797052177745,0.0
2022-08-05,0.0,0.0,22.93,0.0,18.326011270846934,0.3436401922923639,57.325,-0.828770087174504,0.0
2022-08-06,0.0,27.8,17.27,27.8,43.377109580219894,0.8162011026118857,43.175,-0.8190148866680802,0.0
2022-08-07,0.0,0.0,15.97,0.0,36.87054314318691,0.6934620146658563,39.925000000000004,-0.8090169943749472,0.0
2022-08-08,0.0,0.0,16.52,0.0,31.33996167170887,0.5891337899117315,41.3,-0.7987793728863648,0.0
2022-08-09,0.0,1.2,17.65,1.2,27.83896742095254,0.5230914547722053,44.125,-0.7883050558305253,0.0
2022-08-10,0.0,0.0,18.19,0.0,23.663122307809658,0.4443188140021281,45.475,-0.7775971469736268,0.0
2022-08-11,0.0,0.0,19.1,0.0,20.11365396163821,0.3773620693475624,47.75,-0.7666588193001592,0.0
2022-08-12,0.0,0.0,21.13,0.0,17.09660586739248,0.3204488363911816,52.824999999999996,-0.7554933140726804,0.0
2022-08-13,0.0,0.0,22.23,0.0,14.532114987283608,0.2720725883782578,55.575,-0.7441039398713608,0.0
2022-08-14,0.0,0.0,23.17,0.0,12.352297739191066,0.23095277756727264,57.925000000000004,-0.7324940716135792,0.0
2022-08-15,0.0,0.0,24.74,0.0,10.499453078312406,0.19600093837793528,61.849999999999994,-0.7206671495538615,0.0
2022-08-16,0.0,0.0,24.6,0.0,8.924535116565545,0.1662918750669985,61.5,-0.7086266782644601,0.0
2022-08-17,0.0,0.1,23.95,0.1,7.685854849080713,0.14292555924449227,59.875,-0.6963762255968726,0.0
2022-08-18,0.0,0.0,24.4,0.0,6.532976621718606,0.12117780280357193,61.0,-0.6839194216246105,0.0
2022-08-19,0.0,0.0,24.84,0.0,5.553030128460815,0.10269220982878965,62.1,-0.6712599575675315,0.0
2022-08-20,0.0,0.0,21.62,0.0,4.720075609191692,0.08697945580022472,54.050000000000004,-0.6584015846980489,0.0
2022-08-21,0.0,0.0,20.46,0.0,4.012064267812939,0.07362361487594452,51.150000000000006,-0.64534811322955,0.0
2022-08-22,0.0,0.0,22.63,0.0,3.4102546276409975,0.06227115009030635,56.574999999999996,-0.6321034111873488,0.0
2022-08-23,0.0,0.0,23.6,0.0,2.898716433494848,0.05262155502251391,59.0,-0.6186714032625032,0.0
2022-08-24,0.0,0.0,24.16,0.0,2.4639089684706206,0.04441939921489034,60.4,-0.6050560696488494,0.0
2022-08-25,0.0,0.1,23.76,0.1,2.1943226232000277,0.03933395477020032,59.400000000000006,-0.5912614448635782,0.0
2022-08-26,0.0,0.0,22.16,0.0,1.8651742297200236,0.033124939000423785,55.4,-0.5772916165517278,0.0
2022-08-27,0.0,0.0,23.32,0.0,1.58539809526202,0.027847275596113732,58.3,-0.5631507242749187,0.0
2022-08-28,0.0,0.0,22.2,0.0,1.347588380972717,0.02336126170245019,55.5,-0.5488429582847199,0.0
2022-08-29,0.0,0.2,19.0,0.2,1.3454501238268093,0.023320925876416196,47.5,-0.5343725582809785,0.0
2022-08-30,0.0,0.4,17.4,0.4,1.543632605252788,0.027059416407867326,43.5,-0.5197438121555157,0.0
2022-08-31,0.0,0.0,14.12,0.0,1.3120877144648697,0.022691581392440742,35.3,-0.5049610547215202,0.0
2022-09-01,0.0,0.0,12.13,0.0,1.1152745572951392,0.018978921629328144,30.325000000000003,-0.4900286664290594,0.0
2022-09-02,0.0,0.3,10.8,0.3,1.2479833737008683,0.02148232480605247,27.0,-0.4749510720670502,0.0
2022-09-03,0.0,0.0,11.27,0.0,1.060785867645738,0.017951053530898115,28.174999999999997,-0.4597327394521046,0.0
2022-09-04,0.0,0.0,11.87,0.0,0.9016679874988773,0.014949472947016913,29.674999999999997,-0.44437817810461344,0.0
2022-09-05,0.0,0.1,11.3,0.1,0.8664177893740457,0.0142845174425079,28.25,-0.4288919379124841,0.0
2022-09-06,0.0,0.0,10.41,0.0,0.7364551209679389,0.011832917271885231,26.025,-0.41327860778290443,0.0
2022-09-07,0.0,0.0,11.8,0.0,0.625986852822748,0.009749057126855963,29.5,-0.3975428142825566,0.0
2022-09-08,0.0,0.0,12.69,0.0,0.5320888248993358,0.007977776003581084,31.724999999999998,-0.3816892202666586,0.0
2022-09-09,0.0,0.0,11.77,0.0,0.45227550116443543,0.006472187048797436,29.424999999999997,-0.3657225234972692,0.0
2022-09-10,0.0,0.0,12.29,0.0,0.3844341759897701,0.005192436437231335,30.724999999999998,-0.34964745525122826,0.0
2022-09-11,0.0,6.6,9.62,6.6,6.926769049591305,0.12860625587554086,24.049999999999997,-0.33346877891818705,0.0
2022-09-12,0.0,0.0,10.63,0.0,5.887753692152609,0.10900639493996324,26.575000000000003,-0.31719128858910595,0.0
2022-09-13,0.0,0.3,11.72,0.3,5.304590638329717,0.0980056771200923,29.3,-0.300819807635668,0.0
2022-09-14,0.0,1.6,13.65,1.6,6.10890204258026,0.11317811086647214,34.125,-0.2843591872810036,0.0
2022-09-15,0.0,0.5,14.0,0.5,5.69256673619322,0.10532441164120487,35.0,-0.26781430516217486,0.0
2022-09-16,0.0,0.0,11.62,0.0,4.838681725764237,0.08921682734077767,29.049999999999997,-0.25119006388481957,0.0
2022-09-17,0.0,0.5,11.55,0.5,4.612879466899602,0.08495732064436459,28.875,-0.23449138957041052,0.0
2022-09-18,0.0,0.0,9.97,0.0,3.9209475468646615,0.0719047999934634,24.925,-0.21772323039653224,0.0
2022-09-19,0.0,0.8,11.21,0.8,4.132805414834962,0.0759012613745175,28.025000000000002,-0.20089055513063528,0.0
2022-09-20,0.0,0.7,11.55,0.7,4.2128846026097175,0.07741186555662345,28.875,-0.18399835165767986,0.0
2022-09-21,0.0,1.1,11.1,1.1,4.68095191221826,0.08624143107857359,27.75,-0.1670516255021195,0.0
2022-09-22,0.0,0.3,9.71,0.3,4.278809125385521,0.0786554578379111,24.275000000000002,-0.15005539834465262,0.0
2022-09-23,0.0,0.2,9.45,0.2,3.836987756577693,0.07032099259155795,23.625,-0.13301470653419636,0.0
2022-09-24,0.0,0.0,10.22,0.0,3.261439593091039,0.05946392114857778,25.55,-0.11593459959550066,0.0
2022-09-25,0.0,0.0,9.8,0.0,2.7722236541273833,0.05023541042204463,24.5,-0.09882013873287211,0.0
2022-09-26,0.0,0.0,11.09,0.0,2.3563901060082757,0.04239117630449145,27.725,-0.08167639533042288,0.0
2022-09-27,0.0,0.0,10.68,0.0,2.002931590107034,0.03572357730457124,26.7,-0.06450844944931625,0.0
2022-09-28,0.0,8.6,10.0,8.6,10.302491851590979,0.19228548544857996,25.0,-0.04732138832243232,0.0
2022-09-29,0.0,4.4,9.36,4.4,13.157118073852333,0.24613481171580695,23.4,-0.03012030484690836,0.0
2022-09-30,0.0,0.0,8.86,0.0,11.183550362774483,0.20890566740418942,22.15,-0.012910296075008843,0.0
2022-10-01,0.0,3.8,9.49,3.8,13.306017808358309,0.2489436384273349,23.725,0.004303538296243821,0.0
2022-10-02,0.0,0.3,8.47,0.3,11.610115137104563,0.2169523340843582,21.175,0.021516097436222233,0.0
2022-10-03,0.0,1.4,9.07,1.4,11.268597866538878,0.21050999330251813,22.675,0.03872228089217399,0.0
2022-10-04,0.0,0.0,11.22,0.0,9.578308186558045,0.17862457175289392,28.05,0.05591699010060302,0.0
2022-10-05,0.0,0.0,11.42,0.0,8.141561958574338,0.1515219634357133,28.55,0.07309512989807776,0.0
2022-10-06,0.0,0.0,11.72,0.0,6.920327664788187,0.12848474636610985,29.3,0.0902516100310407,0.0
2022-10-07,0.0,0.0,10.79,0.0,5.882278515069959,0.10890311185694689,26.974999999999998,0.10738134666416306,0.0
2022-10-08,0.0,3.2,12.52,3.2,8.199936737809466,0.15262313826143872,31.299999999999997,0.12447926388678869,0.0
2022-10-09,0.0,0.8,10.2,0.8,7.769946227138046,0.1445118489022965,25.5,0.141540295217043,0.0
2022-10-10,0.0,0.0,7.46,0.0,6.604454293067339,0.12252614901270556,18.65,0.15855938510313475,0.0
2022-10-11,0.0,0.0,8.82,0.0,5.613786149107238,0.10383830410655323,22.05,0.17553149042142777,0.0
2022-10-12,0.0,0.0,7.92,0.0,4.771718226741152,0.08795363593632376,19.8,0.19245158197082995,0.0
2022-10-13,0.0,0.9,8.03,0.9,4.95596049272998,0.09142915991773881,20.075,0.20931464596304888,0.0
2022-10-14,0.0,0.0,8.65,0.0,4.212566418820483,0.07740586337583151,21.625,0.22611568550828803,0.0
2022-10-15,0.0,0.4,9.97,0.4,3.98068145599741,0.07303161328237033,24.925,0.2428497220959358,0.0
2022-10-16,0.0,0.9,13.95,0.9,4.283579237597799,0.0787454406618784,34.875,0.25951179706979943,0.0
2022-10-17,0.0,0.0,13.71,0.0,3.641042351958129,0.06662470200835015,34.275000000000006,0.27609697309746883,0.0
2022-10-18,0.0,0.0,13.93,0.0,3.0948859991644095,0.05632207415285114,34.825,0.2926003356333479,0.0
2022-10-19,0.0,1.1,7.29,1.1,3.730653099289748,0.0683151083853671,18.225,0.30901699437494723,0.0
2022-10-20,0.0,0.0,5.2,0.0,3.171055134396286,0.057758919573315554,13.0,0.3253420847119795,0.0
2022-10-21,0.0,0.0,7.43,0.0,2.695396864236843,0.04878615908307173,18.575,0.341570769167856,0.0
2022-10-22,0.0,0.0,7.55,0.0,2.2910873346013165,0.04115931266636449,18.875,0.35769823883312546,0.0
2022-10-23,0.0,0.1,10.73,0.1,2.047424234411119,0.03656288120395334,26.825000000000003,0.3737197147904692,0.0
2022-10-24,0.0,0.0,10.85,0.0,1.740310599249451,0.030769526469113854,27.125,0.38963044953078774,0.0
2022-10-25,0.0,3.6,12.13,3.6,5.079264009362033,0.09375514264894068,30.325000000000003,0.4054257283599973,0.0
2022-10-26,0.0,1.0,11.44,1.0,5.317374407957728,0.09824682861525319,28.599999999999998,0.42110087079608916,0.0
2022-10-27,0.0,0.0,11.3,0.0,4.519768246764069,0.08320088176871873,28.25,0.4366512319560638,0.0
2022-10-28,0.0,0.0,11.98,0.0,3.841803009749458,0.07041182694916442,29.950000000000003,0.45207220393230374,0.0
2022-10-29,0.0,0.2,12.68,0.2,3.4655325582870398,0.0633139063361233,31.7,0.46735921715800205,0.0
2022-10-30,0.0,0.0,10.7,0.0,2.9457026745439836,0.05350789783145832,26.75,0.48250774176121763,0.0
2022-10-31,0.0,0.0,4.74,0.0,2.503847273362386,0.04517279060249308,11.850000000000001,0.4975132889071803,0.0
2022-11-01,0.0,0.0,7.34,0.0,2.128270182358028,0.03808794945787263,18.35,0.5123714121284235,0.0
2022-11-02,0.0,0.9,8.95,0.9,2.709029655004324,0.04904332641105535,22.375,0.5270777086423724,0.0
2022-11-03,0.0,0.0,8.79,0.0,2.3026752067536753,0.041377904895150565,21.974999999999998,0.5416278206559811,0.0
2022-11-04,0.0,0.0,5.31,0.0,1.957273925740624,0.034862296606631496,13.274999999999999,0.5560174366570446,0.0
2022-11-05,0.0,11.1,6.64,11.1,12.76368283687953,0.23871309665008145,16.599999999999998,0.5702422926917867,0.0
2022-11-06,0.0,2.0,6.17,2.0,12.8491304113476,0.24032496943412293,15.425,0.5842981736283683,0.0
2022-11-07,0.0,0.0,6.29,0.0,10.92176084964546,0.20396730146475803,15.725,0.5981809144059159,0.0
2022-11-08,0.0,0.1,9.34,0.1,9.383496722198641,0.17494967168258785,23.35,0.6118864012687242,0.0
2022-11-09,0.0,0.8,8.43,0.8,8.775972213868846,0.16348940231027329,21.075,0.6254105729852457,0.0
2022-11-10,0.0,4.0,9.12,4.0,11.45957638178852,0.2141125890810862,22.799999999999997,0.6387494220515268,0.0
2022-11-11,0.0,0.5,9.41,0.5,10.240639924520242,0.19111871812362685,23.525,0.6518989958787125,0.0
2022-11-12,0.0,0.6,11.57,0.6,9.304543935842204,0.1734603158015764,28.925,0.6648553979642867,0.0
2022-11-13,0.0,0.2,8.95,0.2,8.108862345465873,0.15090512186067348,22.375,0.6776147890466887,0.0
2022-11-14,0.0,0.1,3.05,0.1,6.992532993645992,0.129846819019116,7.625,0.690173388242972,0.0
2022-11-15,0.0,1.1,5.03,1.1,7.043653044599093,0.1308111415216922,12.575000000000001,0.7025274741691566,0.0
2022-11-16,0.0,0.2,1.21,0.2,6.187105087909229,0.11465332372277191,3.025,0.7146733860429608,0.0
2022-11-17,0.0,0.4,-1.6,0.4,5.659039324722845,0.1046919545772697,0.0,0.726607524768565,0.0
2022-11-18,0.0,1.2,-2.57,1.2,6.010183426014418,0.11131589473791288,0.0,0.7383263540031063,0.0
2022-11-19,0.0,0.4,-4.78,0.4,5.508655912112255,0.1018551399401395,0.0,0.749826401204568,0.0
2022-11-20,0.0,0.2,-6.05,0.2,4.882357525295417,0.0900407223784521,0.0,0.7611042586607742,0.0
2022-11-21,0.0,0.0,-1.66,0.0,4.150003896501104,0.07622569146743781,0.0,0.7721565844991641,0.0
2022-11-22,0.0,0.0,-2.37,0.0,3.5275033120259387,0.06448291519307565,0.0,0.7829801036770625,0.0
2022-11-23,0.0,0.0,-4.17,0.0,2.9983778152220477,0.05450155535986781,0.0,0.7935716089521472,0.0
2022-11-24,0.0,1.4,-2.29,1.4,3.9486211429387406,0.0724268313867013,0.0,0.8039279618328208,0.0
2022-11-25,0.0,0.0,-0.94,0.0,3.3563279714979295,0.061253884124449626,0.0,0.8140460935082175,0.0
2022-11-26,0.0,1.9,-0.69,1.9,4.75287877577324,0.08759825079554591,0.0,0.8239230057575536,0.0
2022-11-27,0.0,2.3,-0.49,2.3,6.3399469594072535,0.11753651443313777,0.0,0.8335557718385695,0.0
2022-11-28,0.0,1.4,-0.74,1.4,6.788954915496165,0.12600654659898075,0.0,0.8429415373547832,0.0
2022-11-29,0.0,0.0,-0.1,0.0,5.77061167817174,0.10679664205488715,0.0,0.8520775211013093,0.0
2022-11-30,0.0,0.0,0.18,0.0,4.905019926445979,0.09046822319240759,0.44999999999999996,0.8609610158889945,0.0
2022-12-01,0.0,0.0,-2.36,0.0,4.169266937479082,0.07658906715929997,0.0,0.8695893893466109,0.0
